0.00, -0.697778,-0.683822,-0.669867,-0.655911,-0.641956,-0.628,-0.614045,-0.600089,-0.586133,-0.572178,-0.558222,-0.544267,-0.530311,-0.516356,-0.5024,-0.488445,-0.474489,-0.460534,-0.446578,-0.432622,-0.418667,-0.404711,-0.390756,-0.3768,-0.362845,-0.348889,-0.334934,-0.320978,-0.307022,-0.293067,-0.279111,-0.265156,-0.2512,-0.237245,-0.223289,-0.209333,-0.195378,-0.181422,-0.167467,-0.153511,-0.139556,-0.1256,-0.111645,-0.0976891,-0.0837335,-0.069778,-0.0558224,-0.0418669,-0.0279113,-0.0139558,-2.03028e-07,0.0139554,0.0279109,0.0418665,0.055822,0.0697776,0.0837331,0.0976887,0.111644,0.1256,0.139555,0.153511,0.167466,0.181422,0.195378,0.209333,0.223289,0.237244,0.2512,0.265155,0.279111,0.293066,0.307022,0.320978,0.334933,0.348889,0.362844,0.3768,0.390755,0.404711,0.418666,0.432622,0.446578,0.460533,0.474489,0.488444,0.5024,0.516355,0.530311,0.544266,0.558222,0.572178,0.586133,0.600089,0.614044,0.628,0.641955,0.655911,0.669866,0.683822,
-1.86, 145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,144.952,144.902,144.85,144.795,144.738,144.678,144.616,144.55,144.482,144.409,144.333,144.253,144.169,144.079,143.985,143.885,143.779,143.666,143.545,143.416,143.278,143.13,142.971,142.799,142.612,142.41,142.188,141.945,141.678,141.382,141.053,140.683,140.266,139.791,93.901,83.0961,77.9861,75.0076,73.0572,71.6808,70.6576,69.8671,69.238,68.6434,68.0408,67.6328,67.6546,67.6734,67.6897,
-1.8, 145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,144.953,144.903,144.852,144.797,144.741,144.681,144.618,144.552,144.483,144.41,144.333,144.251,144.165,144.073,143.975,143.871,143.76,143.642,143.515,143.378,143.23,143.07,142.897,142.708,142.502,142.275,142.024,141.746,141.435,141.085,140.688,117.433,90.6527,81.6887,77.1996,74.5039,72.7058,71.421,70.4571,69.7073,69.1073,68.5328,67.9498,67.6752,67.6937,67.7097,67.7237,67.736,67.7469,
-1.74, 145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,144.953,144.904,144.853,144.799,144.743,144.683,144.62,144.554,144.484,144.409,144.331,144.247,144.158,144.063,143.962,143.853,143.736,143.61,143.475,143.327,143.167,142.992,142.801,142.59,142.356,142.096,141.804,141.474,141.099,107.973,88.0201,80.4651,76.4918,74.0412,72.3787,71.1768,70.2673,69.5552,68.9824,68.4244,67.8601,67.7139,67.7296,67.7431,67.7549,67.7654,67.7747,67.783,67.7905,
-1.68, 145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,144.954,144.906,144.855,144.801,144.744,144.685,144.621,144.554,144.483,144.407,144.326,144.24,144.148,144.049,143.943,143.828,143.704,143.569,143.422,143.261,143.084,142.889,142.673,142.431,142.159,141.85,141.498,101.307,85.8439,79.3921,75.8517,73.6148,72.0735,70.9469,70.0876,69.4104,68.8631,68.3181,67.7718,67.7492,67.7623,67.7737,67.7836,67.7924,67.8003,67.8073,67.8127,67.8094,67.8061,
-1.62, 145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,144.955,144.907,144.856,144.802,144.746,144.685,144.621,144.553,144.481,144.403,144.32,144.23,144.134,144.03,143.917,143.794,143.66,143.514,143.352,143.173,142.973,142.75,142.498,142.212,141.882,96.358,84.0158,78.4436,75.2701,73.2208,71.7882,70.7303,69.9171,69.2725,68.749,68.2138,67.7686,67.7812,67.7921,67.8016,67.8099,67.8172,67.8238,67.8297,67.8322,67.829,67.8258,67.8227,67.8196,
-1.56, 145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,144.955,144.907,144.857,144.803,144.746,144.686,144.621,144.551,144.476,144.396,144.31,144.216,144.114,144.004,143.882,143.749,143.602,143.439,143.257,143.053,142.821,142.556,126.043,92.5406,82.4589,77.5996,74.7397,72.8557,71.5209,70.5257,69.7552,69.1409,68.6397,68.1115,67.7999,67.8102,67.8191,67.8269,67.8338,67.8399,67.8453,67.8502,67.8503,67.8473,67.8443,67.8413,67.8384,67.8355,61.6956,
-1.5, 145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,144.955,144.908,144.858,144.804,144.746,144.685,144.618,144.547,144.47,144.386,144.295,144.196,144.087,143.968,143.835,143.688,143.523,143.337,143.126,142.884,113.483,89.5072,81.1176,76.844,74.2541,72.5166,71.2702,70.3324,69.6013,69.0153,68.5351,68.0109,67.828,67.8363,67.8436,67.8499,67.8555,67.8605,67.8649,67.8689,67.8672,67.8644,67.8616,67.8588,67.856,67.8533,60.075,53.9676,48.9881,
-1.44, 145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,144.956,144.909,144.858,144.804,144.746,144.683,144.614,144.54,144.46,144.372,144.275,144.169,144.05,143.918,143.77,143.603,143.412,143.192,105.095,87.0397,79.9504,76.1638,73.808,72.201,71.0346,70.1495,69.4549,68.8953,68.4348,67.9123,67.8531,67.8598,67.8656,67.8707,67.8752,67.8792,67.8828,67.8857,67.883,67.8803,67.8776,67.875,67.8724,65.7979,58.5398,52.7248,47.9613,43.0483,35.3276,
-1.38, 145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,144.956,144.909,144.858,144.803,144.744,144.679,144.608,144.531,144.446,144.352,144.247,144.13,143.998,143.849,143.678,143.481,99.0982,84.9941,78.9258,75.5484,73.3969,71.9064,70.8128,69.9762,69.3156,68.7806,68.3386,67.8694,67.8755,67.8808,67.8853,67.8893,67.8929,67.896,67.8989,67.9,67.8975,67.895,67.8925,67.89,67.8876,63.9646,57.0834,51.5397,46.9782,41.2984,33.3459,24.3504,14.0928,
-1.32, 145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,144.956,144.909,144.857,144.801,144.74,144.673,144.599,144.517,144.425,144.323,144.207,144.075,143.924,137.036,94.5997,83.2711,78.0195,74.9893,73.017,71.631,70.6037,69.8118,69.1827,68.6709,68.246,67.8908,67.8954,67.8995,67.903,67.906,67.9088,67.9112,67.9134,67.9131,67.9108,67.9085,67.9062,67.9039,67.9016,62.2334,55.6997,50.4084,46.0358,39.501,31.3072,22.02,11.4051,-0.222747,-0.226637,
